fact_id	fact
12557	lebenslageslernen
12558	lebensluege
12559	lebensluegen
12560	lebensmittel
12561	lebensmittelspekulationen
12562	lebensmittelteilen
12563	lebensmittelüberwachung
12564	lebensmittelverschwendung
12565	lebensmittelwerbung
12566	lebensmotto
12567	lebenspartnerschaften
12568	lebensplanung
12569	lebensqualität
12570	lebensräume
12571	lebensrecht
12572	lebensumständemüde
12573	lebensweisheit
12574	lebensweisheiten
12575	lebenszeitvergeudung
12576	leberwurst
12577	lechz
12578	lecker
12579	leckereisinpeine
12580	leckt_mich_fett
12581	leder
12582	leeds
12583	leeheim
12584	leereschachteln
12585	leerestuhl
12586	leereversprechen
12587	leereworte
12588	leerstand
12589	leerstellen
12590	leerstetten
12591	lefly
12592	lefthanders
12593	lega
12594	legal
12595	legalisierung
12596	legalizace
12597	legalization
12598	legalize
12599	legalize_erdbeereis
12600	legalizeit
12601	legalizenow
12602	legastheniker
12603	legend
12604	legendäreradiofritzjingles
12605	legendenbildung
12606	legginstweet
12607	legionellen
12608	legislatur
12609	legislaturperiode
12610	legitimation
12611	lego
12612	legocity
12613	lehman
12614	lehmanbrothers
12615	lehramt
12616	lehrbach
12617	lehrensteinsfeld
12618	lehrer
12619	lehrers
12620	lehrerstreik
12621	lehrgeld
12622	lehrstellen
12623	leibesübungen
12624	leichlingen
12625	leichtamüsiert
12626	leichtathletik
12627	leichtathletikwm
12628	leichtdanebenzitate
12629	leichter
12630	leichtersprache
12631	leichtesprache
12632	leichtmatrosebw
12633	leidenderprokrastination
12634	leidenschaft
12635	leidensontzet
12636	leider
12637	leiderverloren
12638	leiderwahlkampftaktischeinflop
12639	leiderwahr
12640	leidmedien
12641	leiharbeit
12642	leiharbeiter
12643	leihstimen
12644	leihstimme
12645	leihstimmen
12646	leihstimmenhülle
12647	leihstimmenkampagne
12648	leine
12649	leinen
12650	leinfeldenechterdingen
12651	leipzig
12652	leipzigcup
12653	leipziger
12654	leipziger_volkszeitung
12655	leipzigerstraßenfest
12656	leipzug
12657	leis
12658	leisetreterei
12659	leisnig
12660	leistung
12661	leistungsschutzrecht
12662	leistungsträger
12663	leistungsträgerinnen
12664	leitanträge
12665	leitartikel
12666	leitbrauch
12667	leiter
12668	leitkultur
12669	leitungswasser
12670	leizig
12671	lektion1
12672	lektionenfürsleben
12673	lektorat
12674	lemgo
12675	lemke
12676	lemminge
12677	lengerich
12678	lengsfeld
12679	lenin
12680	lennep
12681	lenningen
12682	leno
12683	lenovo
12684	lenz
12685	leon
12686	leonarcohen
12687	leonardcohen
12688	leopard
12689	leopoldplatz
12690	lern
12691	lernen
12692	lernenauserfahrung
12693	lernfähig
12694	lernkurve
12695	lerntweet
12696	lesben
12697	lesbian
12698	lesbianpride
12699	lesbisch
12700	lesbischverliebt
12701	lesbos
12702	lesebefehl
12703	leseempfehlung
12704	lesen
12705	lesenbildet
12706	lesenswert
12707	leseprobe
12708	lesespass
12709	lesetip
12710	lesetipp
12711	lesezeichen
12712	lessonslearned
12713	lesung
12714	letschin
12715	letta
12716	lettermann
12717	letterstokismet
12718	letzeinstanz
12719	letzer
12720	letzling
12721	letzlingen
12722	letztensbeimhedonistischsein
12723	letztenworte
12724	letzterauslvordergetwitterthat
12725	letztertweet
12726	letzterurlaubstag
12727	letzteswort
12728	leuchtabend
12729	leuchten
12730	leuff
12731	leukämie
12732	leuphana
12733	leute
12734	leuthäuser
12735	leutheusser
12736	leve
12737	level3
12738	levels
12739	leverkusen
12740	levfcb
12741	levmgl
12742	lewandowski
12743	lewentz
12744	lexikon
12745	leyen
12746	leyendecker
12747	lf140
12748	lfa
12749	lfb
12750	lg_sieg
12751	lgaga
12752	lgbt
12753	lgbt_history
12754	lgbti
12755	lgbtiq
12756	lgbts
12757	lgbtti
12758	lgnpck
12759	lgs
12760	lgsbb
12761	lgsbbpp
12762	lgshe
12763	lgshessen
12764	lgshh
12765	lgskatze
12766	lgsschichtsuchtliebevollehände
12767	lh720
12768	li
12769	libanon
12770	libe
12771	liberal
12772	liberale
12773	liberaler
12774	liberaleraufbruch
12775	liberalermist
12776	liberalertalkerlangen
12777	liberalisierung
12778	liberalismus
12779	liberalistanders
12780	liberallogic
12781	liberalsgetupsetwhen
12782	liberalwählen
12783	liberario
12784	libertär
12785	liberty
12786	libidobezwingerin
12787	libor
12788	libreoffice
12789	libü
12790	libya
12791	libyen
12792	licht
12793	lichtblick
12794	lichtehagen
12795	lichtenau
12796	lichtenberg
12797	lichtenberger
12798	lichtenfels
12799	lichtenhagen
12800	lichtenrade
12801	lichtenstein
12802	lichterfest
12803	lichterkette
12804	lichtschwert
12805	lidl
12806	lidocavallino
12807	liebbitt
12808	liebe
12809	lieber
12810	lieberknecht
12811	lieberknechtrente
12812	lieberknechtzimmermann
12813	liebermalbrei
12814	lieberoser_heide
12815	lieberreggaealszwangsveggie
12816	liebeskummer
12817	liebeverrat
12818	liebevolleansage
12819	liebhaber
12820	liebigschule
12821	liebigstr
12822	liebling
12823	lieblingsbuch
12824	lieblingsbücher
12825	lieblingskandidatin
12826	lieblingspulli
12827	lieblingssport
12828	lieblingszaun
12829	lieblingszitat
12830	liederbach
12831	liedtexteraten
12832	liepman
12833	lif
12834	lifecontent
12835	lifeisgood
12836	lifeline
12837	lifeofbrian
12838	lightantrag
12839	lightspeed
12840	lightup
12841	liho
12842	like
12843	likeapro
12844	likedeeler
12845	liken
12846	lila
12847	lilazeh
12848	lilien
12849	lilienthal
12850	lilike
12851	lima
12852	limakologie
12853	limbachoberfrohna
12854	limbokatz
12855	limbokatzi
12856	limburg
12857	limburg21
12858	limburg31
12859	limburgerbimbam
12860	limburgweilburg
12861	limmer
12862	limo
12863	limpurger
12864	lin
12865	lincoln
12866	lindau
12867	lindemann
12868	linden
12869	lindencenter
12870	lindenermarkt
12871	lindenfest
12872	lindenhof
12873	lindenholzhausen
12874	lindenrocks
12875	lindenstraße
12876	lindenstrasse
12877	lindner
12878	lindwerder
12879	lingen
12880	linguistics
12881	linguistik
12882	linie150
12883	linie4
12884	link
12885	linke
12886	linkeanja
12887	linkedin
12888	linkehessen
12889	linkelsa
12890	linkemkk
12891	linken
12892	linkenkonvent
12893	linkerealitäten
12894	linkesa
12895	links
12896	linksautonome
12897	linksbündnis
12898	linksextremismus
12899	linksfraktion
12900	linksfraktionb
12901	linkshänder
12902	linkshändertag
12903	linksjugend
12904	linkspartei
12905	linkspragmatisch
12906	linksrheinischistdaslebenebeneinfach
12907	linksruck
12908	linksundspassdabei
12909	linksunten
12910	linktipp
12911	linnemann
12912	linse
12913	linsengericht
12914	linsensuppe
12915	linux
12916	linuxdistribution
12917	lions
12918	lipophil
12919	lippe
12920	lippebeissen
12921	lippendorf
12922	lippenlesen
12923	lipz
12924	liqd
12925	liquid
12926	liquidationsbeschluss
12927	liquidbroadcast
12928	liquidcafe
12929	liquiddemo
12930	liquiddemocracy
12931	liquidfb
12932	liquidfeedback
12933	liquidfriesland
12934	liquidselfperception
12935	liquidtruth
12936	lira
12937	lisa2013
12938	lisapausdirekt
12939	list
12940	liste10
12941	listenaufstellung
12942	listenkandidat
12943	listenzitate
12944	litauen
12945	litc
12946	literatur
12947	literature
12948	literaturnobelpreis
12949	literaturpapst
12950	litfaßplatz
12951	lithuania
12952	littlecyclops
12953	liuhui
12954	live
12955	livecook
12956	livedabeigewesen
12957	liveinterview
12958	livemusic
12959	livestream
12960	liveticker
12961	livetri
12962	livingwithouttv
12963	liwu
12964	lk
12965	lka
12966	lkgoe
12967	lkos
12968	lksta
12969	lkw
12970	ll
12971	llap
12972	llebensmittelverschwendung
12973	llg
12974	lmaa
12975	lmu
12976	lmv
12977	lmv13
12978	lmv132
12979	lmvblume
12980	lmvgjbw
12981	lmvnds
12982	lmvnds113
12983	lmvnds133
12984	lmvth
12985	lnke
12986	lnop
12987	lnyhbt
12988	lo
12989	lob
12990	löbau
12991	lobb
12992	lobby
12993	lobbyarbeiten
12994	lobbycontrol
12995	lobbyis
12996	lobbyismus
12997	lobbyist
12998	lobbyisten
12999	lobbypolitik
13000	lobbyregister
13001	lobbyreport
13002	lobdernacht
13003	lobdesta
13004	lobdestages
13005	lobeda
13006	lobmehrerertage
13007	lobo
13008	löbtau
13009	loccum
13010	loch
13011	lock
13012	lockmittel
13013	lockscreen
13014	loddarfuerdeutschland
13015	loest
13016	loft
13017	logik
13018	logikbruch
13019	logiktweet
13020	login
13021	logisch
13022	logistikschule
13023	logo
13024	logogate
13025	logogenerator
13026	logopädin
13027	lohkirchen
13028	lohmar
13029	lohn
13030	lohndumping
13031	lohne
13032	löhne
13033	löhnen
13034	lohnuntergrenze
13035	löhrmann
13036	löhrrondell
13037	lok
13038	lokalfernsehen
13039	lokalpatriotismus
13040	lokalzeit
13041	lokomov
13042	lokstedt
13043	lol
13044	lolcats
13045	lolreform
13046	lolwhut
13047	lomborg
13048	london
13049	london2012
13050	lonesome
13051	löning
13052	lookingforward
13053	lookism
13054	lookismus
13055	loosingstreak
13056	lord
13057	loreley
13058	loriot
13059	lormen
13060	lörrach
13061	lorsbach
13062	lösch
13063	loschwitzerproll
13064	loselose
13065	loser
13066	losgehts
13067	lößnig
13068	lost
13069	lostdebate
13070	lostgeneration
13071	lostinberlin
13072	lostinhamburg
13073	lostinspace
13074	lösung
13075	lotharbisky
13076	lothardd
13077	lotharkoenig
13078	lotharkönig
13079	loto
13080	lotr
13081	lotsofopinions
13082	lotti
13083	lounge
13084	love
13085	love2block
13086	loveit
13087	loveparade
13088	lovethat
13089	lovinglostplaces
13090	löw
13091	lowcarbeiweißdingens
13092	loxstedt
13093	lpbb
13094	lprth
13095	lprth13
13096	lpt
13097	lpt13
13098	lpt131
13099	lpt132
13100	lpt14
13101	lpt141
13102	lpt17hh
13103	lpt2013
13104	lpt2014
13105	lptbb
13106	lptbb13
13107	lptbw
13108	lptbw14
13109	lptbw141
13110	lptby
13111	lptby13
13112	lpthh
13113	lpthh13
13114	lptlsa
13115	lptlvbb
13116	lptnrw
13117	lptnrw132
13118	lptnrw141
13119	lptod
13120	lptpresseorga
13121	lptrop
13122	lptrop2
13123	lptsl20133
13124	lptsn
13125	lptsn132
13126	lptsn133
13127	lptth
13128	lptth13
13129	lptth2013
13130	lqdem
13131	lqdrehbuch
13132	lqef
13133	lqfb
13134	lqfbparty
13135	lqpp
13136	lr
13137	lr1
13138	lr13
13139	lrbtw13
13140	lrrlp
13141	lrw13
13142	lsa
13143	lsableibt
13144	lsaführttabellenvonhintenan
13145	lsamisc
13146	lsasumpf
13147	lsaticket
13148	lsbti
13149	lsbtti
13150	lsghe
13151	lsgsh
13152	lsr
13153	lsu
13154	lsvd
13155	lt
13156	ltby
13157	ltby13
13158	ltby2013
13159	lte
13160	lthe
13161	ltlsa
13162	ltn
13163	ltnds
13164	ltnrw
13165	ltntrw
13166	ltnwnrw
13167	ltrlp
13168	ltsh
13169	ltv
13170	ltw
13171	ltw_bayern
13172	ltw09
13173	ltw1
13174	ltw12
13175	ltw13
13176	ltw13by
13177	ltw14
13178	ltw14bb
13179	ltw14brb
13180	ltw14sax
13181	ltw2013
13182	ltwb
13183	ltwb13
13184	ltwbay
13185	ltwbayern
13186	ltwbr
13187	ltwbw16
13188	ltwby
13189	ltwby13
13190	ltwe13
13191	ltwh
13192	ltwh13
13193	ltwhe
13194	ltwhe1
13195	ltwhe13
13196	ltwhessen
13197	ltwhessen13
13198	ltwkc13
13199	ltwnds13
13200	ltwnrw
13201	ltwnrw17
13202	ltwsh
13203	ltwshgau
13204	ltwsn
13205	ltwsn14
13206	ltwsn19
13207	ltwt
13208	ltwth14
13209	luanetesfedem
13210	lübbecke
13211	lübben
13212	lübe
13213	lübeck
13214	lubin
13215	lübz
13216	luc
13217	luck
13218	luckau
13219	lucke
13220	luckejüngern
13221	luckenwalde
13222	lucky
13223	lüddemann
13224	lüdenscheid
13225	lüdinghausen
13226	ludwigsburg
13227	ludwigshafen
13228	lueneburg
13229	luft
13230	luftballon
13231	luftdruck
13232	luftgetrocknet
13233	lufthansa
13234	luftholen
13235	luftschiff
13236	luftverkehrssteuer
13237	luftverschmutzung
13238	lugau
13239	lüge
13240	lügen
13241	lügenbande
13242	lügenbot
13243	lügenlucke
13244	lügenmutti
13245	lügenpack
13246	lügerei
13247	luhmexx
13248	luigismansion2
13249	luisenstadt
13250	lukas
13251	lulz
13252	lulzsec
13253	lumiread
13254	lumpi
13255	lumpt
13256	lunchtalk
13257	lüneburg
13258	lüneburger
13259	lungenentzündung
13260	lunzenau
13261	lup
13262	lupt
13263	lust
13264	lustig
13265	lustigeantworten
13266	luther
13267	lutscher
13268	lüttringhausen
13269	lutz
13270	luxembourg
13271	luxemburg
13272	luxprize
13273	luxus
13274	luxusbischof
13275	luxusmodernisierung
13276	luxuss
13277	lv
13278	lvb
13279	lvbayern
13280	lvbb
13281	lvbb13
13282	lvbw
13283	lvcup
13284	lvimgriff
13285	lvlsa
13286	lvlup
13287	lvnrw
13288	lvor
13289	lvorhopp
13290	lvortuwas
13291	lvpk
13292	lvr
13293	lvsachsen
13294	lvsh
13295	lvtorte
13296	lvz
13297	lvzblabla
13298	lvzforum
13299	lvzwahlforum
13300	lwalsa
13301	lwby13
13302	lwl
13303	lybien
13304	lyep14
13305	lyf2014
13306	lynchburglemonade
13307	lynx
13308	lyrics
13309	lyriel
13310	lz
13311	lzpb
13312	m
13313	m_klement
13314	m05
13315	m05vfb
13316	m05wob
13317	m13
13318	m29
13319	m31
13320	m32
13321	m4
13322	m5
13323	m6
13324	m60cot
13325	m8
13326	ma
13327	määääh
13328	maaloxantweet
13329	maaßen
13330	maastricht
13331	mabon
13332	mac
13333	macfcb
13334	macguyver
13335	macguyvermodeon
13336	machdiestrunzbunt
13337	machen
13338	machenschaften
13339	machenstattlabern
13340	machmit
13341	machnig
13342	machnix
13343	macho
13344	machos
13345	machotroll
13346	machsmaulauf
13347	macht
13348	machterhalt
13349	machtgeil
13350	machtgeschacher
13351	machtlos
13352	machtmut
13353	machtsgutunddanke4denfisch
13354	machtwort
13355	machwasmerkel
13356	macindulge
13357	mack
13358	macke
13359	mäckler
13360	macos
13361	macosx
13362	mad
13363	mädchenchor
13364	mädchentag
13365	mademyday
13366	madonna
13367	madrid
13368	maengelmeldung
13369	maffeistrasse5
13370	mafiapokal
13371	mag
13372	magazin
13373	magdeburg
13374	magenkrämpfe
13375	magersucht
13376	maget
13377	maggi
13378	magic
13379	magicbehindwords
13380	magiclavo
13381	magister
13382	magneto
13383	magnifest
13384	magnitsky
13385	mah
13386	mahdi
13387	mahe
13388	mahebunt
13389	mahlow
13390	mahlzeit
13391	mahnarzt
13392	mahnmal
13393	mahnplakate
13394	mahnwache
13395	mahnwelledieerste
13396	mail
13397	mailinglistehol
13398	mailman
13399	mails
13400	mailverschlüsselung
13401	maininsel
13402	mainpost
13403	maintaunuskreis
13404	mainz
13405	mainz05
13406	mainzer
13407	mainzersand
13408	mais
13409	maischber
13410	maischberger
13411	maischeberger
13412	maischenberger
13413	maiskolben
13414	maiziere
13415	maizière
13416	majewski
13417	makaber
13418	makeastand
13419	makedclisten
13420	makeitcount
13421	makelovenotporn
13422	makepirate
13423	makerbot
13424	makesomenoise
13425	makeupstörung
13426	makeupyourmind
13427	makingof
13428	makler
13429	maklergebühren
13430	malad
13431	malaktion
13432	malala
13433	malalayousafzai
13434	malanders
13435	malbork
13436	maldives
13437	malekith
13438	maleknitting
13439	malente
13440	malestream
13441	malgegendenstrichgucken
13442	mali
13443	malklarkommen
13444	mallorca
13445	malmsheimer
13446	malmström
13447	malschönlockerbleiben
13448	malsehen
13449	malso
13450	malsonachgedacht
13451	malta
13452	malteser
13453	malu
13454	malwaslernen
13455	malwieder
13456	mamamia
13457	mampf
13458	man
13459	managedservices
13460	management
13461	managermagazin
13462	managern
13463	manche
13464	mancheck
13465	manchelernenesnie
13466	manching
13467	manchmalkönnteichsieandiewandhauenaberirgendwiehabeichsieauchlieb
13468	manchmalmagichdeinenzynismusnicht
13469	mandantenschutz
13470	mandarinenblüten
13471	mandat
13472	mandela
13473	mandelbrotmenge
13474	maneuveringimpossible
13475	manga
13476	mangold
13477	manhilftjawomankann
13478	mani
13479	manifestation
13480	manifestdesindividuums
13481	manifesto
13482	manipulation
13483	mann
13484	manndat
13485	mannenntestweets
13486	männer
13487	männergesangverein
13488	männerhass
13489	mannheim
13490	mannheimer
13491	mannheimtweet
13492	manni
13493	mannig
13494	manning
13495	mannings
13496	manningshowtrial
13497	mannmannmann
13498	mannmitdergoldenenstimme
13499	manofsteel
13500	mansplaining
13501	mantra
13502	manufaktur
13503	manweißesnicht
13504	manwirdjamalfragendürfen
13505	manwirdjawohlnoch
13506	map
13507	mapal
13508	maperitive
13509	mapuche
13510	marathon
13511	marburg
13512	marcelostertag
13513	marcelreich
13514	marcelreichranicki
13515	march
13516	märchen
13517	märchenonkel
13518	marchionne
13519	marchonwashington
13520	marenostrum
13521	margarine
13522	mariä
13523	mariagepourtous
13524	marialeenen
13525	marie
13526	marienborn
13527	marienburg
13528	mariendorf
13529	marienfeld
13530	marienfelde
13531	marienheide
13532	marienkäfer
13533	marienplatz
13534	marienschule
13535	marihuana
13536	marina
13537	marinasn
13538	mariobarth
13539	marion
13540	marirndorf
13541	marissaalexander
13542	maritimen
13543	mark
13544	markenkern
13545	marketing
13546	marketinggag
13547	marketingmirakel
13548	märkischerkreis
13549	markoldendorf
13550	markov
13551	markt
13552	markting
13553	marktluecke
13554	marktoberdorf
13555	marktplatz
13556	markttransparenzstelle
13557	marktwirtschaft
13558	markusbarenhoff
13559	markuskirche
13560	marl
13561	marlene
